review_id,weighted_vote_score,language,review_text,date,recommand_or_not,reviewer_steamid,reviewer_num_reviews,steam_purchase,hours_on_record,hours_at_review_time,num_of_people_found_this_review_helpful,num_of_people_found_this_review_funny,num_of_reply,written_during_early_access
177669633,0.5,schinese,我爱你 143,2024-10-25 06:15:03,Recommended,76561198136608076,25,True,25.05,24.88,0,1,0,False
177662855,0.5,english,"I would recommend GINKA to most VN readers if they are in the market for an all-ages title that is relatively short (8:08 for me) but cute and emotional story that is approachable and explains itself well. It has decently high production values for a short visual novel, including many sprites, CGs, and a decent soundtrack. This story has many cute moments in it that had me smiling and a few that had me laughing, however its ending was somewhat disappointing in my opinion due to how it was handled, but I'm sure many people would not mind it.  Again, overall I'd recommend this to most VN readers that would read an all-ages title as it is pretty well done and overall I'd say it's a good story, but its ending prevents it from being a great one in my opinion.",2024-10-25 03:50:37,Recommended,76561198010354058,66,True,10.42,10.42,1,0,0,False
177628813,0.558823525905609131,schinese,体现了科学引导小学生早恋行为的重要性，不讲师德真的要毁灭世界,2024-10-24 15:27:47,Recommended,76561198143143550,26,True,11.12,11.12,4,1,0,False
177464180,0.54356849193572998,schinese,最重要的这是一个纯爱的故事！！！！！    GINKA的上半比下半是要好很多的，总体上有优秀的美术资源，银花各方面也令人十分喜欢    下半主要在于一种世界观和人物的割裂感，和上半部分给人的感觉差异性太大了，一个平淡的日常夹杂巫女神鬼之类设定的东西，突然扯出神明是异界生物这种突兀的词汇（翻译问题？），有一种割裂感，还有ginka母亲的形象表现的不是很好，各种方面来说下半有些问题    但这不代表我不喜欢这部作品，相反我很喜欢这部作品，超喜欢且推荐别人喜欢这部作品！！！,2024-10-21 21:09:16,Recommended,76561199521993543,5,True,11.12,11.12,2,0,0,False
177383080,0.5,schinese,没有人会不喜欢ginka，只不过是硬撑罢了,2024-10-20 13:51:14,Recommended,76561198096099245,7,True,7.95,7.83,1,0,0,False
177382241,0.523809552192687988,schinese,懂爱的你以自身的恋情换取最重要之人的生命  不懂爱的你以自身为代价换回自己的恋,2024-10-20 13:30:46,Recommended,76561199534130724,39,True,27.93,27.93,1,0,0,False
177268085,0.541984736919403076,russian,"Прошел я значит игру Атри, решил добавить ""Nutori"" в друзья чтобы поблагодарить за перевод, и он посоветовал мне еще одну новеллу от тех же разработчиков, сказав что это такой же шедевр как и Атри. Поэтом я и купил эту игру. И вот я прошел эту новеллу, и вот мое мнение: 1. Игра как мне и говорила-шедевр 2. Рисовка просто шик 3. Персонажи проработаны и даже раскрыты 4. Самое главное ЗДЕСЬ МНОГО ЧИБИКОВ. (мое любимое :) ) Игра правда мне очень понравилась особенно своим сюжетом (хоть и немного запутанным). Короче, я не мастер толкать длинные и красивые речи поэтому скажу вот что: игра одним словом шикарна (знаю ежу много раз сказал). И я очень советую ее к приобретению. Спасибо автору за разработку данной новеллы.  И отдельно ОГРОМНОЕ спасибо ""Творческому уголку переводчиков"" за перевод, если бы не вы я бы ее и не прочитал. И отдельное спасибо Nutori что посоветовал данное произведение искуства",2024-10-18 21:28:49,Recommended,76561199209156951,8,True,19.8,19.8,4,2,0,False
177239674,0.5,tchinese,ゆさの老師畫的人設很香，尤其是GINKA 祭神紙偶與願望重複聽了不知道多少次了 劇情還可以，但結尾確實有讓人腦袋當機w 收了NS限定版來收藏，原聲帶OST跟畫集很不錯,2024-10-18 07:45:20,Recommended,76561199013655945,1,True,12.62,12.32,0,0,0,False
177135781,0.5,tchinese,許多人抱怨next篇的劇情太混亂，但我覺得還行，看得出作者想嘗試新東西，所以從原本atri那種比較平舖直述的日常戲轉變為融合許多要素的奇幻作品，對於勇於嘗試新的手法這件事還是必須給予肯定的，更何況後期也沒有出什麼太嚴重的劇情漏洞，就只是想寫得太多，最後有點趕火車。 喜歡畫風就直接入手了吧，大小銀花都非常可愛，人設塑造跟氣氛營造也都很到位。中間會吃點刀，但結局很多糖，總體是瑕不掩瑜的佳作。,2024-10-16 12:18:01,Recommended,76561199175391672,89,True,16.77,16.77,0,0,0,False
177033525,0.52173912525177002,schinese,不玩ginka的铁男同,2024-10-14 20:23:37,Recommended,76561198097884867,1,True,12.03,11.7,2,0,2,False
177014360,0.5,schinese,挺好的结局,2024-10-14 10:44:56,Recommended,76561199724813503,3,True,17.7,16.95,0,0,0,False
176962441,0.5,schinese,良。  剧情不尽人意。  很多事都没讲清楚。  但是两个银花都很可爱。,2024-10-13 19:16:54,Recommended,76561198405663325,22,True,13.63,13.63,1,0,0,False
176865390,0.5,schinese,你记得花开，花就一直开  你记得人在，人就一直在,2024-10-12 11:08:17,Recommended,76561199383189119,9,True,10.13,5.53,0,0,0,False
176842305,0.551276683807373047,russian,"[i] Before I start the review itself, I want to point out that this review is written for informational purposes only for the game GINKA. In this review, I wanted to share my emotions and feelings about the game! Frontwing, please do not block my content! [/i]   [h1] Plot [/h1]  I found the plot quite interesting, although it seemed a little confusing. The game's plot gradually unfolded and continued to unfold as I progressed! You will get all the answers to your questions as you explore the game, and the plot will not bore you. I do not recommend skipping the entire game; enjoy the atmosphere and take your time!   [h1] Characters [/h1]  This is perhaps one of the most important aspects of the game. and especially in the novels, because the main focus is on the relationships with the characters themselves. The characters also reveal themselves as you progress through the game and are forced to remember them after completing the novel. I want to draw attention to a specific character - Ginka herself. Her confusing disappearance and reappearance managed to mislead me. It took me some time to get used to her presence, especially when at the beginning of her appearance she seemed strange and raw to me... I took her appearance strangely, but then I was able to get used to her and even change my opinion about her. She has been through a lot...   [h1] Music [/h1]  Compared to another novel from this studio ""Atri - my dear moments"", I did not single out my favorite and memorable compositions. Of course, they are worth your attention and you may even like them very much, but personally, in my opinion, I liked the music in the game a little and did not cause any surprises. If you put aside my opinion about the music, then it fits perfectly into the moments of the game. One moment - one music, another moment - another music. This makes the game better, because music is also one of the main attributes in the game!   [h1] Atmosphere [/h1]  It is calm here and without unnecessary details. This atmosphere made me play the game for all endings... If we touch on the endings, then in essence these are choices, the outcome of which I can influence, and some I can't... But I don't want to share spoilers on the options for the choices, since there is a community for this, where after the revelation I will republish the guide to the endings of the game.   [h1] Verdict [/h1]  I really liked the novel Ginka, it is clear that it was made with a lot of soul and motivation for implementation. I can recommend this novel for purchase when there are discounts on it, since I think the price is slightly overpriced. In my personal and subjective assessment, I want to give it 9/10, since I think it is not a masterpiece. I liked ""Atri - my dear moments"" from the same studio much more!   [h1] Additional [/h1]  [spoiler]Here I will very carefully state my thoughts about Frontwing publishing houses. I consider them Russophobes (I am Russian, by the way), now I will explain everything in understandable language in order. If this review ever disappears, you will draw a conclusion. Early this morning I received a message from Steam that my ending guide was banned because I used a Russifier translation of the choices, they didn't like it and blocked it. So far I have no complaints.. But thirty minutes later 28 of my screenshots (which were taken in the game itself) from the game GINKA were blocked for no reason, because I broke some rule... They also blocked my (made by me) illustration for no reason. Dear readers, follow my experience and better follow the rules, because you may not be liked! Dear Frontwing, I added this paragraph to help users for educational purposes, I thank you... [/spoiler]   [spoiler]I'm afraid to write anything in Russian anymore...[/spoiler]",2024-10-12 03:10:41,Recommended,76561199065765061,25,True,17.97,17.3,5,1,0,False
176840286,0.585650205612182617,russian,"Я прошел уже немалый путь в мире новелл, познакомившись с такими шедеврами, как “Бесконечное лето”, “Любовь, деньги и рок-н-ролл” и “Atri My Dear Moments”. Каждая из них внесла свой вклад в мое понимание того, что настоящие шедевры могут скрываться не только в книгах, но и в простых, понятных историях, рассказанных с помощью картинок.  После “Atri Мои дорогие моменты” я уже не ждал ничего удивительного, но друг из Китая посоветовал мне новеллу “Ginka”. Цена в 700 рублей показалась мне довольно высокой, особенно после предыдущих новелл, которые стоили 300-400 рублей. Сможет ли “Ginka” подарить мне те же эмоции, или это призрак прошлой новеллы, который никак не сможет повторно оправдать ожиданий?  С сомнениями я все же купил “Ginka” и погрузился в ее мир. Главный герой, живущий на острове со своими близкими друзьями, решает их проблемы, помогает им и пытается найти свою старую подругу детства. Сначала мне показалось, что это очередная история про повседневную жизнь, но вскоре я понял, что это не так. Главный герой страдает от врожденного порока сердца, и сразу же возникает вопрос – настоящий ли мир или нет.  “Ginka” оказалась настоящим сокровищем. Вас ждет увлекательное приключение, которое покажет вам, что настоящая “Любовь”  все-таки существует, но только в новеллах… или, быть может, в книгах, но не в России.",2024-10-12 02:37:46,Recommended,76561198869109999,15,True,13.6,13.6,8,3,0,False
176832909,0.5,japanese,「いきている」,2024-10-12 00:34:01,Recommended,76561198308322907,70,True,15.33,15.1,0,1,0,False
176828457,0.5,schinese,好玩,2024-10-11 23:25:07,Recommended,76561199712126984,4,True,18.15,18.12,0,0,0,False
176748371,0.523809552192687988,schinese,“你没听说过吗？糖衣里包裹着一整只苹果呢，很厉害吧？” 因 ATRI 动画化完结后想起去年有这么一部游戏，正好游戏打折就跟 ATRI 补票一起入了 首先剧情最好还是别带脑子看，就当一部废萌纯爱电子小说观看就行  主要还是看 长谷川育美 精分和 Yusano 老师画的可爱 GINKA CG立绘 剧情不算特别长，虽然我也花了三天时间才推完 有一些剧情回忆比较多加上有些部分剧情略无聊真的很容易看着犯困 剧情最有意思的话还是看银花跟小银花互相拌嘴吃醋 推完感觉也就这个部分有意思了 游戏推完后看到标题画面从一开始坐在鸟居上的小银花，到第二章消失，推完第二章又重新坐在鸟居上笑了的时候感觉这游戏也算没白玩，以及后日谈小银花色诱发糖片段，还是值回票价的,2024-10-10 18:39:02,Recommended,76561198181789263,13,True,11.82,11.82,2,0,0,False
176519665,0.5,schinese,中规中矩 剧情不认真看容易不知道干了什么没有亚托利那样通俗易懂 [spoiler] 很多回忆内容且有点臭长 [/spoiler] 但是bgm我很喜欢,2024-10-07 03:54:39,Recommended,76561199227428237,2,True,10.25,9.3,1,0,0,False
176349189,0.525226950645446777,schinese,优秀的短篇全年龄gal,2024-10-04 21:28:08,Recommended,76561199041959706,5,True,10.62,10.42,2,0,0,False
176348488,0.525226950645446777,schinese,豪堪,2024-10-04 21:15:22,Recommended,76561199748457437,2,True,13.47,8.53,2,0,0,False
176203339,0.635755717754364014,schinese,剧情有待讨论，有我get到的部分。  音乐和画风还是挺好的,2024-10-02 15:08:34,Recommended,76561198352129184,62,True,9.98,9.98,13,0,0,False
176150257,0.50156247615814209,schinese,ginka 可愛い,2024-10-01 20:32:46,Recommended,76561198853614271,17,True,10.03,6.47,1,0,0,False
176091822,0.5,schinese,中规中矩,2024-09-30 22:06:21,Recommended,76561199511079728,77,True,9.93,9.85,0,0,0,False
176089810,0.577194094657897949,schinese,浅谈《GINKA》——纯爱    我永远无法忘记推完《GINKA》的那个夜晚，那夜的氛围与游戏中的情境交织在一起，让我不再只是一个旁观者，而是身处其中，我久久地沉浸在剧情中，无法自拔，仿佛身处于幻境之中。    尽管我玩过的 Galgame 不算太多，但《GINKA》 从某种意义上是一款让我彻底入坑的作品，它让我真正体会到了 Galgame 的魅力所在。它带给我的感动不仅仅是一场爱恋，更是通过银花跌宕起伏的命运这一条感情线带来的深刻冲击。    从游戏的一开始，我就被银花这个角色所吸引，她那银白色的头发和蓝色的眼睛让我深深着迷。银花身上复杂的情感和内心的挣扎让我为她心痛。随着剧情的发展，我一次次被她的选择和遭遇所震撼。那些突如其来的转折与情感的爆发，让我无法忽视这个角色的每一丝细腻情感。正是这条情感线，让我明白了 Galgame 并不只是温馨与甜美，它同样能够通过深刻的角色刻画与感人的剧情让人震撼和共鸣。    当我看到银花为了救“我”，与神明交易付出了她最珍视的对“我”的爱恋；为了保护我深受诅咒的摧残；就算失去了感情却又在一次又一次的轮回中重新爱上了“我”拾起这段心意，那些压抑与释放交织的情感瞬间击中了我内心最柔软的部分。那一刻，我仿佛不再只是一个玩家，而是与银花共同经历了那段刻骨铭心的时光。游戏用精心编排的对话和细腻的表情刻画，将银花的内心世界展现得淋漓尽致。我几乎无法相信，一个虚拟的角色竟能让我如此深刻地在意她对“我”的感情。    《GINKA》中的情感线无疑是游戏最深刻的部分。它不仅仅展示了银花的成长与自我救赎，更让人深思那些被命运束缚的时刻该如何挣脱。现实生活中，或许我们不会面临如此戏剧化的情境，但正因为如此，这个角色的经历才显得更加引人深思，仿佛填补了我内心某些未曾被触及的角落。    此外，游戏的美术与音乐为这段情感旅程增色不少。ゆさの老师的每一张CG都如同一幅幅画作，带领我进入那个充满情感与冲突的世界。松本文纪创作的BGM恰到好处地烘托了剧情的氛围。而银花的声优长谷川育美的演绎则让这个角色更加鲜活，每一句台词都传递出银花的内心挣扎与情感爆发。特别是她在“我”死后的那段独白，让我久久不能平静。    或许多年之后，我会忘记《GINKA》中的许多细节，甚至淡忘了银花的外表，但我相信，她带来的深深感动将永远留存在我的心中。Galgame 的魅力不仅仅在于它为我们编织了一个美好的梦境，更在于它通过这个角色让我们反思自身，体会到那些隐藏在内心深处的情感。    感谢前翼社，感谢《GINKA》，让我在这个平凡的日子里，遇到了这样一个美丽的故事。或许在遥远未来的某一天，我仍会再次回忆起和银花经历的重重，正如今天的我，仍无法忘怀那份深深的感动。,2024-09-30 21:29:24,Recommended,76561199183995640,6,True,24.98,17.27,6,0,3,False
176049818,0.5,tchinese,這代劇情好棒 很喜歡長谷川育美的配音,2024-09-30 04:09:48,Recommended,76561198971215909,81,True,17.02,17.02,0,0,0,False
175821515,0.5,schinese,"[h1]""想和流星一直在一起""[/h1] [spoiler] [b]""......你没有消失。就在这里，和我在一起......""[/b] [/spoiler][spoiler] 2024.7.16 [/spoiler][spoiler] 2024.9.3 [/spoiler]",2024-09-27 00:34:22,Recommended,76561199111910904,30,True,3959.9,3411.37,0,0,0,False
175685882,0.523809552192687988,schinese,因为atri原价冲的ginka，后期逻辑混乱，整体差强人意。潜力是有的，如果ginka也动画化可以改善相当多的问题，评分8.5/10,2024-09-24 23:12:17,Recommended,76561199481197393,104,True,14.3,14.3,2,1,0,False
175607738,0.5,schinese,剧情大体不错，ginka可爱捏。,2024-09-23 19:59:33,Recommended,76561199513394144,1,True,14.87,14.55,0,0,0,False
175598016,0.541666686534881592,japanese,[u]画面上にメニューが無くて戸惑うかも知れませんが、画面右端にカーソルを持っていくとメニューが出ます。[/u]  ATRIのスタッフが云々という売り込みだったのでどうしても比較して見てしまいますが、 ATRIと比べると話の方向性が子供向けというかギャルゲ寄りというか、ちょっと寒めのテキストが多いように感じました。 ビジュアル面とか話の本筋自体は良かったし、感動要素もあったのである程度割り切った後は楽しめはしました。 [hr][/hr] [b]ネタバレの無い範囲で気になった点[/b] [list] [*]オタクの妄想の恋愛、恋人関係テンプレみたいな要素がある。 [*]予想を裏切るためだけのあまり意味のない展開がちらほらある。 [*]恐らくATRIと違う話を書くために青春要素を入れてるんだろうけど子供向け感が強くなっている。 [/list] 良くも悪くも中高生向け感がATRIよりも強いので注意という感じです。 [hr][/hr] [b]ネタバレ配慮無しのレビューというか感想というか愚痴のようなもの[/b] [u]クリアしてない人は見ないでください。[/u] [list] [*][spoiler]この設定でバトルモノに持ってく意味はあったのだろうか。 ストーリーの展開で魅せてくる系だと思ってたので、バトルが始まって少し引いた。[/spoiler] [*][spoiler]オタクノリなのかなんなのか知らんけど「kawaiiの過剰摂取で死んでまうー」みたいなノリを主人公にされても、 ただただ引くだけで面白くもなんともなかった。中高生向けと考えれば妥当なんだろうか……。 やたらヒロインを美少女と褒めるモノローグも多い。「くどいんだよ、可愛いのは絵を見たらわかるんだよ。」といいたい。[/spoiler] [*][spoiler]なんかバトルしながら気の利いたセリフをいうみたいな、よくあるバトルモノの中二病なノリもあったんだけど、台詞がカッコよくなくて白けた。[/spoiler] [/list]  本筋は楽しめたし、ビジュアル面でのクオリティは高かったのでおすすめにはしておきます。 ただ、この次にこのスタッフでノベルゲーが出ても私は買わないです。,2024-09-23 16:29:14,Recommended,76561198844378551,49,True,8.07,8.07,4,0,0,False
175521937,0.5,schinese,感觉后面节奏有点快了，感觉挺适合二推的初玩有点看不懂（,2024-09-22 16:34:44,Recommended,76561199531318866,15,True,15.23,14.98,0,0,0,False
175444040,0.5,schinese,结局很完美，看的让人释怀,2024-09-21 18:47:43,Recommended,76561198430440532,1,True,9.77,9.77,0,0,0,False
175391299,0.5,schinese,结局要是加个小岛上的婚礼就更完美了,2024-09-21 01:41:17,Recommended,76561199081532706,7,True,15.07,13.27,1,0,0,False
175371507,0.5,schinese,ginka我推是真的，玩了绝对不亏,2024-09-20 21:07:53,Recommended,76561199442012136,4,True,17.65,17.65,0,0,0,False
175249214,0.519999980926513672,schinese,像啊，很像啊,2024-09-18 23:52:00,Recommended,76561199519422213,33,True,10.2,10.2,1,0,0,False
175186552,0.646718204021453857,schinese,ATRI的成功，根本原因是它选择了一种最稳健保守、也最平易近人的剧情模式。(当然也离不开诸如音乐、美术等方面的优秀)    而通关GINKA，能很明显地感受到脚本家在尝试更加具有野心的剧情架构。因此我觉得可以把ATRI和GINKA比作是TLOU的PART 1和PART 2的关系。（虽然不完全准确，但更好理解一些）    就个人而言，我是很乐意看到这种更加激进的尝试的。老实说ATRI的成功是不可持续的，保守只会让系列走向固步自封，况且GINKA剧本并没有什么很致命的缺点。    至于好评不如ARTI，大概是因为本作虚虚实实的写作方式很难对上被ATRI吸引来的大部分新玩家吧。毕竟NEXT篇剧情风格急转，甚至让我感觉到颇具几分龙骑士07的《祝姬》的味道。,2024-09-18 00:32:20,Recommended,76561198378419201,106,True,9.32,9.32,12,0,0,False
175155427,0.5,schinese,好玩爱玩,2024-09-17 16:27:27,Recommended,76561198995278568,4,True,9.82,9.82,0,0,0,False
175152693,0.5,schinese,吃不了大刀的，闭眼入,2024-09-17 15:24:20,Recommended,76561198267073534,2,True,31.92,31.92,0,0,0,False
175149827,0.476190477609634399,japanese,個人的にはATRIよりずっと好き。 TYPE-MOON作品を抵抗なく遊べる人ならいける,2024-09-17 14:13:32,Recommended,76561199248477900,2,True,6.57,6.5,0,0,0,False
175129080,0.5,english,10/10,2024-09-17 05:56:55,Recommended,76561198058797031,4,True,18.27,17.4,0,0,0,False
175082403,0.523809552192687988,spanish,"Cortita, bonita, muy emocional, directamente del escritor de ATRI. La recomiendo mucho si te gustan los nakiges con toques sobrenaturales.    8/10",2024-09-16 15:54:56,Recommended,76561198067947502,71,True,10.75,10.75,1,0,0,False
174964303,0.5,schinese,剧情党满足了,2024-09-15 03:39:28,Recommended,76561198201749281,48,True,16.42,11.08,0,0,0,False
174870028,0.5,schinese,Front wing再出一部作品吧，我什么都会做,2024-09-13 23:11:14,Recommended,76561199517173595,2,True,15.6,9.5,0,0,0,False
174744793,0.5,schinese,虽说剧情上有些问题，但在音乐与立绘上对我个人来说完全够票价了，ginka塑造的真的不错。,2024-09-12 01:08:51,Recommended,76561198836653623,3,True,44.37,32.72,0,0,0,False
174694591,0.5,schinese,没有after只能给7分 有after给8 总之比atri好多了,2024-09-11 05:44:35,Recommended,76561198323984555,30,True,17.22,17.22,0,0,0,False
174635818,0.5,thai,สนุกมากคับ,2024-09-10 09:31:11,Recommended,76561199157202017,11,True,43.97,2.4,0,0,0,False
174462708,0.433390706777572632,schinese,比atri还无聊（可能是我不喜欢玄幻的剧情），除了op做的不错外，其他的感觉没什么出色的，剧情推动也不是很有趣（  等我玩完te再改改评测,2024-09-08 02:25:45,Not Recommended,76561198845488966,49,True,37.43,30.35,1,0,0,False
174452898,0.5,schinese,香草银花，香草ginka，香草阳葵,2024-09-08 00:10:46,Recommended,76561199172361520,7,True,27.23,23.23,0,0,0,False
174363975,0.5,tchinese,因為故事設定的關係把整個劇情變得很複雜，很容易玩到很混亂，但我倒是挺喜歡這種劇情的，可惜的是最後結尾能感覺到為了歡喜好結局有點不合理了，因為最後依舊沒有交代為什麼「花」會回到棲神之島並帶走神明。我覺得這個跟ATRI一樣都是不錯的作品,2024-09-06 23:05:29,Recommended,76561198308179097,37,True,7.63,7.63,0,0,0,False
174348072,0.545454561710357666,tchinese,7.5 / 10  當你睜開眼睛後，大家都會消失，一切都是夢,2024-09-06 19:19:58,Recommended,76561198814338973,23,True,579.83,579.83,2,0,0,False
174346255,0.5,schinese,画风好看，音乐好听，剧情一般吧，定价贵了，大小银花都可爱捏,2024-09-06 18:46:44,Recommended,76561198983454498,36,True,13.62,13.37,0,0,0,False
174255101,0.5,schinese,白毛就是正义,2024-09-05 13:47:46,Recommended,76561198279989376,1,True,11.67,11.67,0,0,0,False
174139959,0.5,english,Why does the god like little kids? 😭😭😭 ,2024-09-03 22:58:41,Recommended,76561198801969508,14,True,6.78,6.77,0,2,0,False
173967205,0.5,japanese,とても良い作品でした。 満足のいく作品でした。ぎんかかわいい,2024-09-01 16:29:36,Recommended,76561199199188295,15,True,19.72,19.72,0,0,0,False
173941153,0.5,schinese,整体流程是比ATRI稍长一点点的，剧情质量还可以，但问题就是和其他人说的一样有些混乱，有些地方处理并不到位。相比ATRI对于日常的地刻画来凸显每个角色的特点，GINKA就略微差些了。而且GINKA和银花的刻画，我感觉GINKA是比银花较为细致并且印象深刻的，银花与GINKA沙滩边的那段剧情有些让人摸不着头脑，玩到后面才会理解银花的行为。GINKA和银花虽然是同一个人，但还是对于两个人的融合与理解没有很好的表现出来，导致可能玩的时候觉得两个人的割裂，后日谈中可能也会存在这种感觉。 个人认为篇幅长短的问题还是限制了紺野アスタ老师的发挥，如果篇幅能再长点可能对每个人物的刻画会更加精致，GINKA和银花的描写也会更深入人心。Yusano老师的画风还是很让人喜欢的，我想大部分人也是看老师的画风入的这款游戏。 游戏风评两极分化的原因还有一点，这部作品宣传时蹭了一下ATRI的热度，一下就让人对这款游戏的期待值很高，但实际上也都知道了。对于新人从两部作品中选择一部的话，个人还是推荐玩ATRI的。,2024-09-01 08:34:52,Recommended,76561199086511502,5,True,14.13,14.13,0,0,0,False
173870429,0.5,schinese,游戏很好，GINKA是真可爱！剧情方面前期挺好，到了中后期后会有一些比较难懂或者根本不懂的地方，特别是后期，剧情比较迷离。除剧情外，美术方面做的挺好。,2024-08-31 14:55:37,Recommended,76561199692528538,11,True,15.15,14.5,0,0,0,False
173851208,0.5,schinese,神中神,2024-08-31 09:09:01,Recommended,76561198198951121,9,True,9.75,9.75,0,0,0,False
173806402,0.476190477609634399,japanese,やったら，かき氷盗賊－ブルーハワイ と結婚したいの保証がある，絶対推薦やってみてください。,2024-08-30 21:42:50,Recommended,76561198967046415,5,True,14.52,13.67,0,0,0,False
173776305,0.5,schinese,中规中矩,2024-08-30 13:15:09,Recommended,76561199755167211,4,True,10.15,9.62,0,0,0,False
173729389,0.5,schinese,"总体其实还是不推荐的。之所以点推荐，一是给游戏里几张小ginka的cg，二是给《祭神纸偶与愿望》这首bgm 我是去年10.26买的，但当时在推了1/3后，就看到社区对游戏的风评都不太好，遂放弃。这几天看ATRI动画，突然想起来GINKA，就给回来推完了。 一直到流星集结大伙前往小岛之前，我都还是觉得不错的。next前的正片对氛围的塑造确实很好，让我期盼着男主和ginka接下来会发生什么。谁知结局部分算是彻底崩坏了。 首先是银花。她把小ginka刀了这点一开始我是能理解的，毕竟这里女主已经受到诅咒侵扰、黑化了。可破除梦境后，女主却解释“因为心里有了对男主的爱、没法容纳小ginka""、直接给我整不会了。有了爱和容纳小ginka这点会冲突吗？就算冲突，你就非刀了她不可吗？在梦境里反复刀男主又是为了什么？把他留在梦里就能救他了？不是，这结论你是怎么得出来的，我寻思前面也没说这样可以救男主吧。遇到男主告白就要把男主刀了又是为什么？还反反复复地刀，把男主逼的”再来一次就彻底崩溃“了。我的天呐，哪怕是前篇里黑化的老师也没你狠呐。 接着是最抽象的结局处理方式。男主寄了，女主彻底玉玉了，结果突然机械降神、把老祖宗搬出来救场了。这个花到底是从哪来的？怎么突然就出现、把神感化了？花从蝴蝶重新化身为人，那难道花一直都在岛上吗？如果是，你早干嘛去了？如果不是，你又是怎么来的？我知道前面很多剧情里反反复复出现蝴蝶，但你这结尾收场的也太草率了吧。 最后是AFTER里解释说猫猫其实是土地神——前面我看猫猫击退诅咒的时候，还以为它就是蛭子神的化身——既然都整出来了土地神这么个设定，在前篇也多次让猫猫出手破除诅咒，那干嘛结尾不让猫猫出场、用土地神的力量，让蛭子神获得解脱。这样不会比你突然老祖宗显灵来的自然地多吗？ 另外这游戏对其他次要人物的塑造实在是太少了，不像前作那样各个次要角色都有鲜明的形象和戏份，能给人留下印象的也就只有老师了。 总的来说，还是可惜了。本应该更好的。",2024-08-29 23:28:10,Recommended,76561199378547379,1,True,9.23,9.23,0,0,0,False
173721700,0.5,schinese,画风精美剧情优秀,2024-08-29 22:11:14,Recommended,76561199390437993,1,True,8.73,8.73,0,0,0,False
173717616,0.5,schinese,甘い，很甜的故事。值得体验。,2024-08-29 21:29:32,Recommended,76561198210817072,20,True,12.93,12.93,0,0,0,False
173646000,0.5,schinese,希望Ginka能回来，和流星一起吃苹果糖,2024-08-29 01:36:35,Recommended,76561199536132056,6,True,9.4,5.2,0,0,0,False
173611227,0.5,schinese,可爱捏,2024-08-28 18:24:51,Recommended,76561199751127258,3,True,10.78,9.32,0,0,0,False
173554705,0.550714731216430664,english,"A nice VN if you had finished ATRI -My Dear Moments- and then wanna play another VN that has similar vibes with much more choices. Ginka is a story rich VN which heavily focusing on romance. It has a quite complex story with some plot twists. There are also a lot of fighting scenes to make the story more engaging. If you liked the Atri VN, you should like this too!",2024-08-28 01:09:42,Recommended,76561198279625843,3,True,11.38,11.38,3,0,0,False
173544601,0.502262413501739502,english,this is so good that I cant express my current feeling using my word. Should give a try.,2024-08-27 23:15:20,Recommended,76561199077001049,6,True,47.92,22.32,1,0,0,False
173521954,0.5,schinese,GINKA可爱捏~(￣▽￣)~*,2024-08-27 18:48:14,Recommended,76561199268023363,12,True,18.45,17.6,0,0,0,False
173506416,0.5,tchinese,8/10,2024-08-27 15:21:43,Recommended,76561199207540887,12,True,10.42,10.42,0,0,0,False
173439185,0.523453593254089355,schinese,这88块就当给Ginka买苹果糖了,2024-08-26 21:20:49,Recommended,76561199309575301,864,True,0.72,0.72,3,1,0,False
173369733,0.523809552192687988,schinese,真的非常感人，半夜玩着真的哭死了，呜,2024-08-26 02:30:45,Recommended,76561199499999453,3,True,8.35,7.65,1,0,0,False
173163329,0.5,schinese,12h主线，剧情不错。插叙还是比亚托利的线性叙事观感更好些。[spoiler]不过编剧这老登还是这么喜欢水下呼吸[/spoiler],2024-08-24 11:03:56,Recommended,76561198845296004,35,True,12.08,12.08,0,0,0,False
173112513,0.5,schinese,推荐推荐  因为有我老婆长谷川育美配音，青木阳菜唱歌,2024-08-23 23:27:21,Recommended,76561199705572612,5,True,16.93,10.75,0,0,1,False
173106999,0.5,schinese,"这个游戏两极分化,我的评价是中等。  剧情 4星  next线 2星  角色塑造 3星  剧情对小银花细分太多了.",2024-08-23 22:42:28,Recommended,76561199088808868,12,True,10.77,10.77,0,1,0,False
173056903,0.5,schinese,...,2024-08-23 13:17:48,Recommended,76561199721028211,6,True,16.9,16.62,0,0,0,False
172998649,0.5,japanese,ギンカが最高にかわいい,2024-08-23 00:09:42,Recommended,76561198132708134,6,True,12.82,12.47,0,0,0,False
172952114,0.5,schinese,喜欢GINKA的说~~ 虽然说感觉情感爆发不够激烈但还是很喜欢这部作品的☆*: .｡. o(≧▽≦)o .｡.:*☆,2024-08-22 18:07:01,Recommended,76561199187893801,3,True,7.47,7.07,0,0,0,False
172882400,0.5,english,Good.....,2024-08-22 04:02:02,Recommended,76561198417896065,55,True,16.58,16.42,0,0,0,False
172793299,0.5,tchinese,NEXT的部分比起前面有點不行，但還算可以，CG、音樂很棒尤其是ED    總體來說是一部良作，200多花的值得,2024-08-21 16:49:37,Recommended,76561198407537501,2,True,9.78,9.78,0,0,0,False
172761113,0.5,schinese,还在骗我养女儿,2024-08-21 12:00:37,Recommended,76561198875070804,7,True,39.07,39.07,0,0,0,False
