weighted_vote_score,language,review_text,characters,date,recommand_or_not
0.5937432050704956,english,"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠀⠒⠒⠀⠀⠵⠀⣀⢠⣿⠅⠀⠀⠀  ⢨⠀⠀⠀⠀⢠⢃⠀⠀⠀⠀⠀⠀⠀⠦⣙⣦⣔⣺⣡⡾⡇⠀⠀⠀⠀  ⡉⠀⣦⣶⣄⣇⣧⡀⡀⠤⣒⡬⠉⠀⠀⠐⢿⣿⣿⠋⠀⣗⠀⠀⠀⠀  ⣅⣖⣿⣿⣿⡎⣶⡇⢅⠚⡟⠀⠀⠀⠀⠀⣿⣟⠁⠀⠀⡯⠓⠀⠀⠀  ⡏⢸⣿⣿⣿⣧⢚⡄⣇⠠⡰⣄⢻⣿⡷⢺⣿⣿⣶⡶⡶⠁⠀⠀⠀⠀  ⢧⣾⣿⣿⣿⣿⣶⣷⣟⢿⣽⠮⠽⣛⢔⠙⢆⣛⡯⢠⠃⠀⠀⠀⠀⠀  ⢠⢸⣿⣿⣍⣿⣿⣿⣿⣿⣟⡋⢍⠡⢮⠀⣀⠈⢛⢿⠀⠀⠀⠀⠀⠀  ⠠⣈⢺⣿⣷⣿⣿⣿⣿⡿⣯⣓⢍⠁⠈⠚⢿⡷⠜⠘⣆⠀⠀⠀⠀⠀  Mmmm, Monkey  ⣾⣿⣿⣿⣿⣿⣿⣿⣿⡯⠀⠀⠹⠓⠤⣀⠀⠀⠀⠀⠘⣧⠀⠀⠀⠀  ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣅⠀⠀⠀⠀⠀⠛⠗⢔⢄⡀⠄⢀⣠⣤⡱⡄  ⣿⣿⣿⣿⣿⣿⣿⣿⡟⠁⠀⠀⠀⠀⠀⠤⣀⣀⣀⣤⣶⣿⣇⣠⣻⠃  ⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⡀⣀⠐⣒⠶⣂⣀⣈⡉⠻⠿⠿⠛⠹⡄⠀  ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣶⣶⡤⠚⣒⣀⣴⣿⣷⣬⣏⢆⡀⠀⠀⡿⠀  ⠛⢿⣿⣿⣿⣿⣻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⢻⢶⣤⠴⠃⠀  ⠀⢁⢮⠏⠘⠳⢿⢽⣿⣿⣿⣿⣿⣿⣿⣿⣿⢿⠃⠐⠆⠫⢺⡄⠀⠀",432.0,2024-08-30 00:05:38,Recommended
0.5833333134651184,english,"I’ll review this game wearing two different hats. As a game designer, most of us unintentionally critique a game with our design hat on. So, here it is:  After a long time, a truly beautiful combat game has been released. The game is simply addictive—the feel, the combat, the sound of the staff’s impact, the voice acting—it’s all on point. But the most captivating part of the game is the BOSS FIGHTS! This game reignited my love for boss rushes, keeping me on my toes. One boss down, and here comes the next! In just 30 minutes of gameplay, I fought four bosses. The combat is perfection, like bread and butter.  As for the narrative, it feels cryptic at first, but if you pay a little attention, it’s beautifully presented. The game feels like a dance; more than just an Action RPG, it’s a rhythm game. You attack, watch, dodge, and attack again. Enemies have their own rhythm, and you counter them with your own. Now, the downside: exploration. As someone who loves to explore, this game is dangerous for me because it has no map, which leaves me feeling lost, wandering in circles. The organic design of the environments makes everything look similar. Overall, the game is a brilliant piece of art, challenging enough for everyone to enjoy well-designed bosses without being punishingly difficult—unlike some other games.  Design Perspective:  Putting on my design hat now, I’ve had conversations with peers who claim the game is shallow in its combat and exploration. At first, I kind of agreed, but after playing the game extensively, I realized that’s not entirely accurate. The statement comes from comparing this game to others like God of War, Devil May Cry, Ghost of Tsushima, or Nier Automata.  Wukong doesn’t have shallow combat; its depth is peak within its own territory. The game is perfection, with depth for both spammers and masters alike. Want to spam? Go ahead. Prefer to use nuanced parries, timing, and charged attacks? You can do that too. The game gives you the option to redo your abilities and try bosses with new strategies. Almost every upgrade is reversible, allowing you to play however you want.  As someone whose favorite combat game is Devil May Cry, I can confidently say that while DMC doesn’t force you to master combos to complete the game, Wukong does because of its nature. The enemies and bosses will wreck you, and that’s where the game shines. It forces you to adapt.  While God of War might have more depth, that’s a different game with different demands. Wukong doesn’t require that level of depth, but within its scope, it’s at its peak.  One major drawback, however, is the level design and visual clarity. The visuals aren’t clear enough to indicate whether an area is accessible. What looks like a climbable stone from afar turns out to be blocked by an invisible barrier when you get closer. The sense of direction in the game is practically non-existent, with no proper landmarks to help you understand where you are. The organic level design, while interconnected, can make navigation difficult, especially since you can sometimes reach areas without following the critical path. The only sure way to know you’re on the right track is to keep moving from boss to boss.  Conclusion:  Overall, after a long time, I’ve found a game that I look forward to playing after a long day of work. It challenges me just enough to keep me engaged without making me want to give up, unlike other games. And finally, let me emphasize: it’s not a Souls-like. Also, don’t give up at the big-headed mini-boss in the beginning!",3562.0,2024-08-29 19:07:31,Recommended
0.5833333134651184,english,"Review after 100%.  Visuals and Sounds: This game is genuinely one of the best-looking ARPGs I've played in recent years. The visuals and sounds are very immersive and detailed, the presentation was done so well that it would make me not want to progress but walk around, listen to the sound, and appreciate the details in the environment. Ghost of Tsushima was another one close to this level of stunning visuals but with a different artistic approach, it was beautiful in a way that's artificially enhanced to a point beyond realistic, but I don't feel that in BM:W, and honestly I prefer this art style more, not every piece of maps has to scream gorgeous, if the environment is to be mono-toned then it should be, that's what makes a game immersive. Even in mono-toned maps, because there are details everywhere, the game never felt boring to look at.   The music and sound effects in the game are overall very good, not something out of this world but very polished, I would feel the different atmosphere throughout the game, whether during exploration, cut-scene or a boss fight.  Combat: Combat is fluid and satisfying, there is no input action queue so you will need to pay attention to what your character is doing instead of just smashing buttons, which is fine otherwise the game would be too easy. Sometimes the input not registering in fights would get me killed but overall it's a very minor issue. This game also lacks a bit in the variety of weapon arts/moveset compared to similar games in this genre but overall it's still solid.   Gameplay: Boss variety is probably one of the best out there, no re-skinned clone and each encounter is a unique experience. Most of the boss designs are based on Chinese Mythology or Journey to the West with only very few exceptions, and it's such a treat to see how many were put in the game. The only issue for me was some of the bigger bosses' hitboxes were done poorly, mainly just Hundred-Eye, other than that they were all fun to fight against.    Difficulty-wise is on the easier side for those who's experienced in ARPG/Soulslike, close to God of War Balanced I would say. There were a few bosses that I felt over-tuned at first but later on, I realized it was intended for players to reminisce the experience of how Wukong fought those bosses with the help of different vessels in JTTW, which can be found in different secret areas in each map. Some might find it a ridiculous design but the story and exploration in those secret areas was probably one of my favorite things about this game since they were the original JTTW timeline and brought back so many memories.   One of the issues people mentioned was no map in this game, it didn't bother me that much besides chapter 3, as soon as I found out the torches/braziers were the guide it became much less of an issue. There are invisible walls throughout the game that they could've done a better job indicating, but it's not an issue that I run into often enough that's ruining the experience, it's not an open-world after all so walls should be expected.  I have only had 2 crashes throughout the entire time I played, one at the beginning of the game right after the intro cut-scene, and 1 crash during the game when I was surrounded by a ton of mobs that shot different things at me. Overall performance was good except for the final chapter where I noticed a bit of performance drop, but also expected given the map design essentially forces you to render the entire map.  Story: The story could be a bit confusing for those who are not familiar with JTTW, we play as the destined one, and as we embark on our journey to retrieve Wukong's six indriyas/sense-organs, we meet different characters that show different states of mental torment of our human nature, our greed, aversion, ignorance, pride, and jealousy. I think some of the philosophical ideas in the game around Buddhism and human nature are not only very hard to translate, but were also presented in an obscure way. It's not something to critic as everyone has different taste when it comes to mysterious lore, nonetheless, I think it still did a fantastic job at depicting some of the stories from JTTW throughout the game with all the different side quests.   The quality of the cinematic and animation throughout the game is also insane, if you haven't read JTTW you will be missing out on the context but regardless it's still amazing to watch even if you have no idea what's going on.  Verdict: It is by no means perfect, but despite its flaws, it's still a great and unique experience and I enjoyed it, if you like ARPGs then it's worth trying.",4632.0,2024-08-28 11:08:59,Recommended
0.5828483700752258,english,"I am a 48 year old father, probably one of the oldest people on steam. I am a single father to my son, who is now 15. My son downloaded steam and in less than a week, he had already played THIS game for over 20 hours. This was terrible for me, as it was already hard enough for me to spend time with my son, as he is always out with his friends or just watching videos on Tiktok. So I decided to make a Steam account to see if I could maybe play alongside him. I asked my Son for help and he bought this game for me to play with him. I loved it as it was the best time I had spent with my Son since my wife had died. Wukong has ever since brought my son and I closer again and now we actually spend time together outside the house as well. This game reminded me that there's fun to be had in everything, and it has brought both me and my Son many happy memories",861.0,2024-08-31 14:01:50,Recommended
0.5808383226394653,english,"great narrative, compelling characters with depth, environmental storytelling and immersion, themes and symbolism, emotionally resonant moments, lightning and atmosphere set the mood perfectly.   great balance between light and heavy moments.  fell in love with all those aspects <3",282.0,2024-08-28 21:49:29,Recommended
0.5774410963058471,english,"I spent my entire working week to platinum this game, it's just that good.  The only downside of this game is a lot of invisible wall, and the maps are pretty confusing.",169.0,2024-08-28 19:04:26,Recommended
0.5763164162635803,english,"It's like watching a kung fu movie on steroids, but you're the star .  Love monke!",82.0,2024-08-27 23:38:24,Recommended
0.5746349692344666,english,"9/10  CONS: last chapter isn't so good as the others (except for the final bit)  the absence of a map is always felt throughout the game EDIT: game freezes when you try to quit it (trying to quit the game right after posting the review reminded me to add this shit to the cons)  PROS: amazing visuals great optimization great combat breathtaking bossfights astonishing amount of spells and skill trees fun and interesting characters HUGE amount of lore for its lovers, often given through interesting written stories with dialogues  overall an amazing game that exceeded every expectation! gda gdi gda gda o",607.0,2024-08-29 08:18:14,Recommended
0.5666533708572387,english,"This is one of the best single player games. The boss design is really good, there is more than 80 bosses and none of them is repeated. The final battle is awesome i never experience something like this, when the first time i played the final boss i was like wow, what, no way he cant do that.... Damn i missed this feeling in many games these days.     After each chapter ends you can view a small cut scene each one has its own story and animation type it is really well done. The songs in chapter is really good.     Over all this is 9/10 game. Only thing is if they have open world it would be so good.     All the places and boss fights are screenshot worthy. In the middle of a boss fight i just pause and go to photo mode and take screenshots i never done that in many games.",782.0,2024-08-27 20:51:00,Recommended
0.56521737575531,english,"Absolute masterpiece. Without spoilers, Chapter 3's Secret Area (the secret ending) is one of the coolest experiences I've ever had in video games and is a must-play imo. HIGHLY recommend this game to anyone who loves combat, exploration, and wants to be immersed in an amazing and unique world",294.0,2024-08-31 01:11:22,Recommended
0.56521737575531,english,"As a Chinese player, we have been expecting this moment for such a long period. There is no doubt it reached, or even over reached our expectation! Black Myth: Wukong can be the medium to popularise Chinese culture for players all over the world.  And we CN players are so so proud of this game! Well done Game Science!",319.0,2024-08-28 16:12:47,Recommended
0.56521737575531,english,"Ok so... MONKEE.  This game feels fresh from the getgo, these last years the ""souls like"" genre has expanded so much that somehow I felt saturated. Wukong on the other hand, brings the action hack n' slash that was a little bit forgotten. To be honest, the closest the game does feel is an in between Bayonetta on Hard / Darksiders II without the looting system. It works damn good.   Visuals are god lovely, the enviroments, all foes and everything feels made with details and care, you do not see repetitive textures. Combat, as mentioned before, is fluid, fast, the game does not feel hard, it has it's challenge yes but not neerly to a souls level and THAT'S totally fine because you feel the heat of the action, you do not have to worry about your ""souls / rune"" progress or something if you fail. There's a good bunch of moves and spells at your disposal to wreck anything.   Story, well... This is the story that inspired the original Dragon Ball. (Also, there is a Waifu, Diversity is... you have a god damn Zoo! do not believe you know who on X )  About performance. Few framedrops but also, not a single crash, have not encountered major bugs, the game runs very good. I do use DLSS with 90 scaling for 90/120 ish 1440p on a 3070 / 7700X CPU, some ultra and other high options.",1287.0,2024-08-27 21:49:23,Recommended
0.5638741254806519,english,"There are a lot of advantages to say about Blackmyth Wukong.And it's very prominent.For example, cinema-level picture quality,Rich and in-depth combat system,Very top art and boss performances,Very large volume,All kinds of touching small details of the original “Journey to the west”, etc.But I personally think it's a bit of a pity in terms of plot.The first 5 chapters, especially the 2,3 chapters, are very good.But the ending feels a little hasty (I hope the DLC can make up for it),In addition, there are some small problems with the map guide design. But objectively speaking, as the first stand-alone video game of Game Science, it is already very outstanding, a stunning work , even if it is put 3A game, it is also one of the top 3A game.",748.0,2024-08-29 19:06:11,Recommended
0.563758373260498,english,Love pretty much everything about this game. The graphics are absolutely breathtaking. Enjoy!!,94.0,2024-08-30 03:08:19,Recommended
0.5634920597076416,english,"This is my first game review ever.  Personally, I find it to be an excellent game and highly recommend it to friends. After investing a total of 7X7=49 hours, I have finally met the conditions to unlock so-far all endings. Reflecting on this time, I thoroughly enjoyed every minute and every second, regardless of whether I was able to defeat the boss or the nature of the narrative content I encountered. Of course, I particularly look forward to seeing a more expansive or even revolutionary breaking-free-from-the-confines-of-Samsara narrative in potential future DLCs or other installments in the series.  The game is imbued with an immense amount of beauty that is unique to local culture, a profound romanticism inherent to our heritage, and elements of philosophical thought integrating Confucianism, Buddhism, and Taoism. The content and details of this game are not something that many people can fully comprehend and absorb, and cannot be quickly grasped in a fast-food, superficial manner. It could be the same even to many contemporary local individuals, including myself, who have received predominantly Western science-and-technology-focused education with only a certain amount of exposure to the local and traditional classics, arts, and humanities. Drawing a parallel with language learning, the understanding and learning costs associated with different cultures vary significantly. Therefore, when we see low ratings or negative reviews, to some extent, it is inevitable. After all, these ratings and feedback could be based on the limited or even complete lack of understanding of a culture with a profound and continuous historical background. Whether the reviewers are merely playing the game casually, their lack of understanding of the cultural core, narrative structure, and the deeper meanings within the dialogues leads to evaluations based solely on their gameplay experiences, such as defeating bosses and achieving victories without understanding the meaning of the dialog/background story; or some other reasons you may or may not know. Regarding these reviews, there is no point in arguing. Individuals are at various stages of understanding the way of meaning, and acquiring knowledge in any field involves a learning curve. Just like an old saying from a story from <The Record of Pointing at the Moon, Vol. 28>: Firstly, to perceive the game as simply a game; then, to recognize that the game is not merely a game; and finally, to understand that the game is indeed the game.  It must be aware that classical culture requires outstanding contemporary works to bridge cultural gaps and foster global-and-glocal understanding. I genuinely hope that our local game developers can produce more and better works for the world, as our predecessors have achieved much more challenging feats. Certainly, regarding the Game Science firm itself, I look forward to DLCs related to our beloved Wukong and new installments in this series.   This game is truly remarkable.",2993.0,2024-08-29 18:00:30,Recommended
0.5634920597076416,english,"Was interested in Black myth when it 1st got shown years back at TGA/E3. After all those years it finally came out my 1st impression of the game was pretty positive. Got the intro Bug were wukong is just stuck there standing with nothing moving but the wind and trees. Closed the game opened it back up everything was fine studdering like crazy  got to the titan part everything loaded fine but the clouds you are suppose to be standing on arent there so you literally see straight through everything from the floor down. Closed the game re opened it up same issue continued on got to the forest section everything ran fine start the game up the next day after looking for a fix for the prologue the whole forest section is completly bugged and textures and everything dont load in at all.  This game needs many many many patches in the 1st 2 hours I had way to many bugs for a AAA game thats been in development for years, There is no reason why I should be getting texture streaming issues I have this game downloaded on a NVME drive using direct storage, other issues this game has no ""pre"" shader compiler you either have to use -dx11 in the launch options or just keep opening and closing the game but this game has denovo so if you do it too many times you get locked out, other issues  Menu for me was bugged as well couldnt turn on RTX even though im on a RTX 3090 with updated drivers my nividia experience said it was on but it wasnt,  if your on a AMD gpu your screwed since this game doesnt play nice with them at all so you will either get the intro crash bug or your game wont start at all Missing textures like I said before Textures not loading which is the same issue on ps5 as well. Input lag is atrocious during certain sections. FPS will go from 120+ to 10 fps in various boss fights chapter 3 is bugged. Huge memory leak issues the more you play the game worst than BG3 at launch by far cant compile sharers manually. constant stuttering and lag that made it nearly unplayable at times.  Very disappointing I would give this game a 5/10 at best in its current state terrible ps5 version is even worst, And there are no fixes for any of this issues people said just verify files did it 5 times did nothing still had all these issues this game needs to FORCE a shader compile run before you even start the game Street fighter, Tekken, and many other Japanese and US made games do this there is no reason this game shouldnt have the bare minimum applied.",2472.0,2024-08-28 05:20:56,Not Recommended
0.5597484707832336,english,"PLEASE FIX THE MF INPUT DELAY, WHY WHEN I SPAM L1 TO HEAL NOTHING HAPPENS AND I HAVE TO RAPE MY L1 BUTTON?!?!??!ß",113.0,2024-08-30 20:43:14,Not Recommended
0.5561490654945374,english,"This game was bit of a let down after seeing a lot of hype.   The combat feels like a sloppy version of a 'souls like' with weird hit boxes and extremely limited options on how you wish to fight. The game is very linear pushing you from one boss to another, you fight each one with a loadout the game wants you to have, there is no variety, there is no choice beyond the talents. You pickup the minimal items between bosses and that's it. It becomes a stale boss grind extremely quickly with very little else to it. Boss -> few npcs, 2/3 items on ground - > Boss -> few npcs, 2/3 items on ground - > Boss etc, repeat for entire game. What I enjoy in souls games is that you can go to X location for this weapon and Y location for this armour to make a build fun, you can grind stats to do specific things, wield specific items, whereas wukong has none of this.  The game looks nice, the graphics are very good but performance is not brilliant with quite a few areas causing stuttering or lag however this type of issue will likely be patched out in the future so i don't give that much weight in my overall opinion.   I would give this game maybe a 6/10, it was fun for a few hours but got stale very quickly even when progressing rapidly through bosses. I haven't felt compelled to go back and play more at any point, the game hasn't drawn me in at all, in fact thinking about the cost it feels very meh for what i paid. If you enjoy an endless boss spam action game this will be your cup of tea, if you want something with a bit more depth and variety i think you will be disappointed",1586.0,2024-08-29 18:43:26,Not Recommended
0.5555555820465087,english,"I'm only about 7 hours in, and I am terrible at these souls-like games.  But this is fantastic.  Combat, enemy variety, story, visuals, voice acting (in Chinese AND English) are all amazing.  Occasional performance issues on a high end PC, but mostly still great.  Zero crashes.  If you like souls games, or you are into mythology, the game is worth picking up.",361.0,2024-08-28 07:24:46,Recommended
0.5546976923942565,english,"It's visually stunning, but the novelty wore off quickly for me and became incredibly boring and unfun around half way in (made it to chapter 4).    It's basically just an endless corridor of boss fights, many are so difficult that it takes 10 to 30 tries to beat them, there's no difficulty setting in the game, eventually I just loathed the next boss fight, and there is very little else to do other than boss fights.    I don't think it deservers a stark ""no"", I would say buy the game at a heavy discount unless you LOVE boss fights and find the Chinese mythology interesting (with respect, I don't)",603.0,2024-08-28 06:10:21,Not Recommended
0.5540009140968322,english,my pc physically cannot run this game but i know its gonna be fuckin epic when i can in like 2 years,100.0,2024-08-29 13:14:09,Recommended
0.5535714030265808,english,No feminist propaganda  Only Monke      ⠀⠀⠀⠀⠀⠀⠀⠀⣀⣀⣀⣀⣀⣀⠀⠀⠀⠀⠀⠀⠀⠀  ⠀⠀⠀⠀⠀⣠⣴⣿⣿⣿⣿⣿⣿⣿⣿⣦⣄⠀⠀⠀⠀⠀  ⠀⠀⠀⢀⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⡀⠀⠀⠀  ⠀⠀⢀⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⡀⠀⠀  ⣴⣦⣼⣿⠿⠛⠉⠛⠻⢿⣿⣿⡿⠟⠛⠉⠛⢿⣿⣧⣴⣦  ⣿⣿⣿⡏⠀⠀⠀⢀⣤⡀⠀⠀⢀⣤⡀⠀⠀⠀⢹⣿⣿⣿  ⣿⣿⣿⣧⡀⠀⠀⠻⠿⠇⠀⠀⠸⠿⠟⠀⠀⢀⣼⣿⣿⣿  ⢀⣿⣿⣿⣿⣶⣤⣤⠄⠀⠀⠀⠀⠠⣤⣤⣶⣿⣿⣿⣿⡄  ⣾⣿⣿⣿⣿⣿⣿⠋⠀⠀⣀⣀⠀⠀⠙⣿⣿⣿⣿⣿⣿⣷  ⣿⣿⣿⣿⣿⣿⠏⠀⢰⣿⣿⣿⣿⡆⠀⠹⣿⣿⣿⣿⣿⣿  ⠻⣿⣿⣿⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⣿⣿⣿⣿⠟  ⠀⠙⠿⣿⣿⣿⣆⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⠿⠋⠀  ⠀⠀⠀⠈⠙⠻⣿⣿⣶⣤⣤⣤⣤⣶⣿⣿⠟⠛⠁⠀⠀⠀  ⠀⠀⠀⠀⠀⠀⠀⠈⠙⠛⠿⠿⠛⠛⠁⠀    ,372.0,2024-08-29 01:04:02,Recommended
0.5512820482254028,english,"As a Chinese player who is familiar with the Journey to the West story and always had the monkey king as the first ever childhood hero, this game is all that I can ever hope for. I proudly recommend this game to all.",216.0,2024-08-31 04:28:41,Recommended
0.550000011920929,english,"The game is amazing, beautiful graphics, the story is very well told, the devs clearly put a lot of work into making it the best experience and it shows. And you get the full experience. No microtransactions, no paid DLC, no predatory monetisation, no paid cosmetics.  Highly recommended, definitively my game of the year.",322.0,2024-08-30 07:46:30,Recommended
0.5496113896369934,english,"Great game, hours of fun, its just all the invisible walls. EVERYWHERE. Welcome to the railroad, don't worry, the bosses can hit you from the other side of the walls too.",170.0,2024-08-28 03:53:05,Recommended
0.548971951007843,english,"Life is much more difficult than a game, don't be intimidated by those boastful monster kings. Little monkey grows and so do you. May everyone live a happy life, enjoy games and stay healthy.",191.0,2024-08-29 23:03:57,Recommended
